Text,Label
i’ll talk to you you tomorrow tomorrow,0
my like phone battery is dying,0
i am going to the store store now,0
translate this to spanish spanish,1
we we should should leave soon,0
can you explain that again,1
did you you hear hear that,0
i i really really love this this weather,0
can you help me with this,1
i really love this this weather,0
turn on the uh lights,1
robot robot stop,1
switch switch off the lights in the kitchen,1
what what can can you do,1
thank you all for being here here,0
i am going to the store now now,0
i was telling you about the plan,0
it’s great talking to you,0
can can you take a picture,1
um thanks everyone everyone for coming,0
do you you want to to join us later,0
help me with the uh the um directions,1
i really like really love this this weather,0
robot robot show me me the way,1
see you next time,0
okay see you around,0
could could you lower the volume,1
can you take a picture,1
okay okay like see you around,0
she said like you were late,0
tell me a joke,1
thanks everyone everyone for coming,0
did did you hear hear that,0
tell me a joke,1
tell me a joke,1
stop the music,1
could you lower the volume,1
open the window window for me,1
it’s been a long day,0
are you listening,1
open the the window for me,1
what are you doing this this uh weekend,0
take take a note please,1
tell me a joke,1
uh hey assistant assistant play play some music,1
could you lower the the volume,1
did you hear hear that,0
could you please repeat that,1
could you please repeat that that,1
okay see you around,0
help me with the directions directions,1
can can you take a picture,1
i need your help here,1
like take a a note please,1
remind me me to call call mom,1
did you hear that,0
we should leave soon,0
robot stop stop,1
thanks everyone for for coming,0
this reminds me of something funny,0
can you explain that again,1
can you uh you take a like picture,1
i really love love this weather,0
open the window for me,1
hey assistant play some music,1
can you take take a picture,1
thank you you all for being here,0
open the window for me,1
remind me to to like call mom,1
can can you take uh a picture,1
thank you all for being here,0
switch off the lights in the the kitchen,1
did did you hear that,0
it’s great talking talking to you,0
it’s great talking talking to you you,0
she she said you were late,0
do you want to join us later later,0
can you help me with with this,1
we we should leave soon,0
could you lower lower um the volume,1
switch off the lights lights in the kitchen,1
i need your your like help here,1
can you you um you take a a picture,1
remind me to to call mom,1
thanks everyone for um coming,0
help me with the directions,1
tell me a a joke,1
could you please please repeat repeat that,1
let’s get lunch together,0
we should leave soon soon,0
let’s get get lunch together,0
do you want to join join join um us later,0
good morning everyone,0
translate this to spanish,1
i was telling telling you about about the the plan plan,0
can you take a picture,1
can can you help me with with this this,1
good morning everyone everyone,0
i i am going to to to the store now,0
it’s been a a a long day,0
it’s been a long day,0
my phone battery is is is dying,0
she said you you were late,0
it’s been a long day,0
see you next time time,0
robot stop stop,1
i really love this weather,0
switch off the lights lights in the the kitchen,1
help help me with the um directions,1
what can you you do,1
we should leave soon soon,0
what can can you do,1
help like me with with the the directions directions,1
we should leave soon,0
tell me a joke joke,1
start the fan now,1
i’ll talk talk to you tomorrow,0
take a note please,1
my phone phone battery is is dying,0
it’s been a long day,0
could you please please repeat that,1
can you help me with this,1
you know know it was raining raining um yesterday,0
my phone battery is dying,0
robot robot show me the way,1
start the fan fan now,1
this uh reminds me of something something funny,0
take a a note please,1
call me me when you reach reach,0
thank you you all all for for being being here,0
do you want to to join join us later,0
i like am going to the store now,0
i really love this like weather,0
can you take a picture,1
we should leave soon,0
can you take a picture,1
what can you do,1
let’s get lunch together,0
i need your help here here,1
i like i really love this weather,0
that's what she said,0
okay see you around around,0
can can you you take a picture,1
set set um an alarm for 7 am,1
my phone battery is dying,0
do you you want want to join us later,0
robot robot stop,1
we should leave soon,0
it’s it’s great talking talking to you you,0
are you listening,1
this this reminds me of something funny,0
i need your help here here,1
like did you hear hear that,0
uh i really love this weather,0
start the fan fan now now,1
i was telling you about the plan,0
i i really love love this weather,0
start start the fan now,1
hey robot robot what is is the the time time,1
can you explain that again,1
what are you doing this weekend,0
help me with the directions,1
thanks everyone everyone for coming,0
thanks uh everyone for coming coming,0
i’ll talk to you tomorrow,0
hey robot what is the time,1
turn on the ac,1
translate this to spanish,1
she said you were late,0
hey assistant play um some music,1
did you hear that,0
help me with the directions directions,1
could you lower the volume,1
see you next time,0
robot show show me the way,1
